pred_spend,pred_prob,CustomerID,recency,frequency,monetary_sum,spend_90_days,spend_90_days_flag
443.85175,0.696021,15270.0,117.0,35,1850.29,529.2,1.0
485.443,0.7704682,15271.0,94.0,147,1596.62,910.45,1.0
141.21437,0.41108328,15279.0,354.0,19,290.51,0.0,0.0
141.21437,0.44549435,15280.0,172.0,16,113.12,0.0,0.0
588.0317,0.768458,15281.0,136.0,130,2191.78,140.37,1.0
485.443,0.704774,15288.0,155.0,79,2006.3600000000001,300.15999999999997,1.0
201.81711,0.5462239,15289.0,137.0,48,697.98,241.8,1.0
914.07166,0.741115,15290.0,103.0,117,3392.5899999999997,4550.63,1.0
914.07166,0.7401212,15291.0,94.0,87,3685.02,983.28,1.0
141.21437,0.4202797,15292.0,201.0,25,180.94,0.0,0.0
677.14215,0.7698826,15296.0,109.0,142,2599.49,1073.37,1.0
944.505,0.75920695,15298.0,92.0,124,3358.2200000000003,1441.68,1.0
630.5516,0.6279033,15299.0,164.0,5,3035.01,1472.0,1.0
914.07166,0.7522472,15301.0,113.0,170,3747.8,1322.55,1.0
181.77557,0.35266468,15303.0,290.0,31,574.02,0.0,0.0
147.30823,0.49654645,15304.0,164.0,18,491.90000000000003,202.5,1.0
201.81711,0.48482484,15306.0,92.0,30,657.07,517.28,1.0
141.21437,0.34438413,15307.0,95.0,12,205.3,0.0,0.0
141.21437,0.3128915,15308.0,274.0,19,310.47,0.0,0.0
8999.166,0.8008602,15311.0,94.0,1725,46155.48,14612.42,1.0
217.85812,0.64994,15312.0,103.0,38,794.8,130.05,1.0
141.21437,0.32777476,15313.0,110.0,1,52.0,0.0,0.0
141.21437,0.49429178,15314.0,199.0,24,327.97,0.0,0.0
141.21437,0.5273293,15315.0,116.0,16,233.54,336.96,1.0
141.21437,0.46154612,15316.0,326.0,1,165.0,0.0,0.0
141.21437,0.43616864,15319.0,283.0,16,204.5,0.0,0.0
327.40234,0.56498194,15321.0,291.0,38,1159.47,1588.8400000000001,1.0
141.21437,0.4790547,15325.0,103.0,49,162.29,0.0,0.0
141.21437,0.34508932,15326.0,333.0,29,311.71,0.0,0.0
201.81711,0.58876044,15329.0,134.0,42,754.0,295.7,1.0
411.81314,0.3601576,15332.0,366.0,35,1661.06,0.0,0.0
217.85812,0.5331972,15333.0,208.0,16,1028.56,0.0,0.0
228.63481,0.5173502,15334.0,156.0,99,351.67,0.0,0.0
141.21437,0.3966259,15339.0,318.0,41,257.9,316.17,1.0
141.21437,0.52096325,15342.0,129.0,24,406.09,0.0,0.0
141.21437,0.40431696,15346.0,332.0,17,252.42000000000002,0.0,0.0
141.21437,0.38798264,15347.0,366.0,5,201.60000000000002,0.0,0.0
228.63481,0.60720146,15349.0,158.0,72,473.81,0.0,0.0
141.21437,0.3775336,15350.0,373.0,5,115.65,0.0,0.0
141.21437,0.50230634,15351.0,369.0,51,274.67,1685.44,1.0
270.8112,0.50919724,15353.0,254.0,63,777.02,0.0,0.0
588.0317,0.77038443,15356.0,105.0,437,2279.64,486.86,1.0
1495.4645,0.8008602,15358.0,120.0,372,5639.81,2707.39,1.0
141.21437,0.38739318,15361.0,361.0,7,418.92,0.0,0.0
141.21437,0.35776556,15363.0,372.0,16,326.0,0.0,0.0
217.85812,0.5441658,15364.0,95.0,29,913.19,0.0,0.0
217.85812,0.626685,15365.0,96.0,47,961.28,1353.04,1.0
141.21437,0.36860293,15366.0,358.0,8,105.54,496.97,1.0
392.28055,0.655002,15367.0,245.0,65,1416.18,461.40999999999997,1.0
392.28055,0.66696846,15370.0,141.0,68,1513.46,872.5899999999999,1.0
443.85175,0.61832607,15372.0,137.0,27,2007.3999999999999,0.0,0.0
485.443,0.73654634,15373.0,115.0,100,1686.9,729.01,1.0
141.21437,0.4374008,15374.0,128.0,3,168.0,0.0,0.0
270.8112,0.74285656,15376.0,117.0,102,989.02,244.34,1.0
914.07166,0.69852656,15379.0,169.0,194,3703.29,0.0,0.0
181.77557,0.49485716,15380.0,141.0,17,582.5600000000001,1107.7,1.0
181.77557,0.3654731,15381.0,213.0,8,596.85,0.0,0.0
588.0317,0.6885678,15382.0,184.0,130,2127.12,3828.59,1.0
201.81711,0.58612746,15384.0,169.0,41,642.41,0.0,0.0
141.21437,0.48386753,15386.0,186.0,31,394.14,0.0,0.0
141.21437,0.36335552,15388.0,270.0,10,140.54,0.0,0.0
181.77557,0.30974343,15389.0,172.0,1,500.0,0.0,0.0
141.21437,0.37385735,15392.0,360.0,19,338.98,1196.55,1.0
141.21437,0.36490276,15393.0,281.0,8,124.10000000000001,107.76,1.0
350.6893,0.66114765,15394.0,204.0,54,1436.44,747.1,1.0
141.21437,0.36791942,15395.0,325.0,7,107.45,0.0,0.0
141.21437,0.5197232,15396.0,112.0,14,288.18,0.0,0.0
141.21437,0.35620832,15397.0,289.0,6,94.0,0.0,0.0
201.81711,0.40654603,15400.0,92.0,12,716.2,0.0,0.0
181.77557,0.5873782,15402.0,148.0,42,626.77,0.0,0.0
141.21437,0.45395392,15405.0,189.0,8,349.1,0.0,0.0
141.21437,0.44340768,15406.0,301.0,43,252.29,258.42,1.0
254.77017,0.5925942,15407.0,183.0,62,740.73,315.71,1.0
141.21437,0.589454,15408.0,264.0,34,267.18,0.0,0.0
686.8152,0.7477073,15410.0,99.0,107,3089.4100000000003,361.43,1.0
141.21437,0.5215709,15411.0,124.0,22,382.21,976.67,1.0
141.21437,0.3689952,15412.0,171.0,10,190.53,0.0,0.0
141.21437,0.52211833,15414.0,242.0,5,36.2,738.7,1.0
181.77557,0.3529674,15415.0,313.0,48,572.8100000000001,0.0,0.0
686.8152,0.71090716,15416.0,155.0,151,3144.33,839.99,1.0
201.81711,0.674313,15421.0,215.0,41,739.36,211.0,1.0
141.21437,0.35620832,15422.0,323.0,6,97.7,0.0,0.0
141.21437,0.32933214,15424.0,254.0,17,383.34,0.0,0.0
254.77017,0.67053664,15426.0,257.0,120,662.98,784.41,1.0
181.77557,0.49168903,15433.0,213.0,41,533.3,0.0,0.0
181.77557,0.58908004,15434.0,107.0,32,587.28,454.20000000000005,1.0
234.72867,0.6603844,15436.0,234.0,130,489.05,633.48,1.0
141.21437,0.44340768,15437.0,262.0,45,200.16,0.0,0.0
141.21437,0.3691627,15438.0,131.0,25,156.57999999999998,0.0,0.0
141.21437,0.53709495,15440.0,136.0,32,237.66,146.02,1.0
181.77557,0.34213677,15442.0,248.0,2,594.0,0.0,0.0
254.77017,0.5560687,15443.0,109.0,74,684.8,2552.11,1.0
141.21437,0.36490276,15445.0,264.0,5,113.5,0.0,0.0
141.21437,0.3663667,15447.0,330.0,9,155.17,0.0,0.0
147.30823,0.32864437,15448.0,312.0,28,494.64,0.0,0.0
201.81711,0.58612746,15449.0,185.0,40,647.7,326.82,1.0
141.21437,0.44340768,15452.0,264.0,43,247.25,291.48,1.0
254.77017,0.53104365,15453.0,92.0,150,712.8,675.5699999999999,1.0
141.21437,0.40268263,15454.0,362.0,25,179.1,0.0,0.0
228.63481,0.37598974,15456.0,283.0,60,447.22,0.0,0.0
141.21437,0.35825613,15457.0,262.0,58,237.07,0.0,0.0
141.21437,0.31536797,15460.0,354.0,58,216.76,0.0,0.0
141.21437,0.47121674,15462.0,94.0,11,234.6,0.0,0.0
270.8112,0.41186288,15464.0,338.0,157,1048.85,0.0,0.0
1404.9207,0.6732463,15465.0,138.0,75,5992.129999999999,1362.49,1.0
141.21437,0.5884904,15467.0,145.0,39,402.56,122.32,1.0
141.21437,0.5215709,15469.0,120.0,16,304.3,234.25,1.0
228.63481,0.5757212,15472.0,113.0,76,371.56,0.0,0.0
217.85812,0.63094044,15480.0,116.0,45,905.5,0.0,0.0
630.9502,0.625686,15482.0,165.0,22,2103.5,8951.46,1.0
920.21265,0.5043743,15483.0,161.0,88,233.81,0.0,0.0
314.66153,0.50060904,15485.0,336.0,43,1278.63,1296.37,1.0
141.21437,0.49255514,15488.0,92.0,2,91.32000000000001,0.0,0.0
141.21437,0.5139478,15489.0,211.0,23,348.26,786.02,1.0
686.8152,0.749277,15491.0,95.0,154,3100.09,0.0,0.0
356.25272,0.68561333,15493.0,149.0,195,1318.75,683.05,1.0
279.53564,0.71557397,15494.0,121.0,88,1127.38,171.85,1.0
217.85812,0.4700227,15497.0,319.0,10,970.6,291.6,1.0
2680.357,0.8008602,15498.0,120.0,378,9126.37,4190.03,1.0
1720.4996,0.8008602,15502.0,123.0,172,5955.53,4429.4,1.0
920.21265,0.46576446,15503.0,362.0,70,147.09,0.0,0.0
546.7468,0.70593965,15505.0,113.0,40,2091.14,1519.82,1.0
141.21437,0.51408947,15506.0,138.0,53,209.35,769.91,1.0
147.30823,0.58612746,15507.0,171.0,46,492.36,0.0,0.0
270.8112,0.5917336,15508.0,189.0,92,1000.27,0.0,0.0
141.21437,0.32923523,15510.0,330.0,1,250.0,0.0,0.0
141.21437,0.44256005,15512.0,155.0,7,121.0,0.0,0.0
3899.6418,0.8008602,15513.0,94.0,255,11352.14,3406.08,1.0
677.14215,0.6221814,15514.0,225.0,108,2561.94,1577.52,1.0
141.21437,0.37928218,15517.0,233.0,27,267.03,0.0,0.0
485.443,0.76068944,15518.0,124.0,190,1624.76,317.69,1.0
616.67944,0.7784608,15521.0,94.0,161,2326.7799999999997,673.42,1.0
141.21437,0.48008436,15525.0,373.0,57,313.93,511.99,1.0
356.25272,0.6494294,15527.0,144.0,82,1330.79,1098.99,1.0
141.21437,0.39801496,15528.0,254.0,26,229.33,0.0,0.0
616.67944,0.7569147,15529.0,142.0,386,2399.08,1596.15,1.0
356.25272,0.6715566,15530.0,149.0,94,1168.73,333.62,1.0
356.25272,0.7336551,15532.0,131.0,203,1225.79,355.14,1.0
234.72867,0.60230476,15535.0,173.0,75,536.4,0.0,0.0
141.21437,0.44549435,15537.0,163.0,24,110.92,0.0,0.0
141.21437,0.4282618,15541.0,114.0,29,85.13000000000001,0.0,0.0
141.21437,0.40413663,15543.0,288.0,28,127.86,0.0,0.0
686.8152,0.77134234,15544.0,119.0,200,2772.37,774.34,1.0
141.21437,0.5657501,15545.0,371.0,31,135.32999999999998,157.39000000000001,1.0
686.8152,0.77134234,15547.0,110.0,361,2770.71,2184.13,1.0
485.443,0.6654138,15549.0,157.0,104,1631.68,61.58,1.0
141.21437,0.6090111,15550.0,106.0,49,433.28,142.35,1.0
141.21437,0.35244185,15552.0,217.0,17,90.12,0.0,0.0
141.21437,0.3867456,15554.0,277.0,14,217.2,0.0,0.0
686.8152,0.77134234,15555.0,103.0,504,2819.94,1985.23,1.0
141.21437,0.56065166,15561.0,149.0,16,449.66999999999996,350.92,1.0
141.21437,0.2968695,15562.0,351.0,1,134.55,0.0,0.0
254.77017,0.59033155,15563.0,200.0,62,735.62,664.8199999999999,1.0
314.66153,0.5283705,15569.0,103.0,31,1375.71,0.0,0.0
686.8152,0.7704877,15570.0,141.0,245,2826.68,1338.84,1.0
470.69714,0.75938326,15572.0,109.0,132,1555.29,997.57,1.0
254.77017,0.5607532,15574.0,177.0,168,702.25,0.0,0.0
141.21437,0.5237189,15577.0,151.0,39,258.88,0.0,0.0
141.21437,0.4653588,15578.0,162.0,13,127.1,0.0,0.0
141.21437,0.40235424,15579.0,313.0,26,199.6,149.0,1.0
914.07166,0.7330495,15581.0,120.0,149,3679.9700000000003,0.0,0.0
181.77557,0.58908004,15582.0,100.0,36,541.51,141.4,1.0
141.21437,0.40884933,15584.0,162.0,36,154.65,570.46,1.0
141.21437,0.48386753,15585.0,176.0,31,455.3,0.0,0.0
141.21437,0.5650009,15587.0,142.0,5,456.84,456.84000000000003,1.0
141.21437,0.32753325,15589.0,255.0,29,478.53000000000003,0.0,0.0
217.85812,0.65025216,15594.0,93.0,45,788.22,983.5600000000001,1.0
356.25272,0.66707075,15596.0,100.0,77,1406.59,0.0,0.0
141.21437,0.5119102,15599.0,204.0,29,448.83,312.90999999999997,1.0
1495.4645,0.8008602,15601.0,122.0,337,5585.46,1191.1,1.0
181.77557,0.4827251,15602.0,200.0,17,542.95,754.92,1.0
201.81711,0.7000063,15605.0,252.0,39,690.1800000000001,508.05,1.0
616.67944,0.730446,15606.0,119.0,65,2439.38,480.78000000000003,1.0
141.21437,0.3755529,15607.0,336.0,13,104.76,0.0,0.0
141.21437,0.5369541,15608.0,120.0,18,285.68,808.0,1.0
141.21437,0.49654645,15609.0,184.0,16,298.48,0.0,0.0
217.85812,0.5908899,15611.0,103.0,24,947.1400000000001,644.3100000000001,1.0
1743.2273,0.8008602,15615.0,105.0,305,7367.85,3031.89,1.0
141.21437,0.5215709,15618.0,92.0,24,419.041,357.81,1.0
270.8112,0.5550472,15620.0,220.0,60,875.01,678.17,1.0
677.14215,0.7056618,15622.0,197.0,138,2602.0,1107.56,1.0
141.21437,0.52096325,15623.0,141.0,19,301.03,0.0,0.0
181.77557,0.58908004,15624.0,116.0,34,588.13,0.0,0.0
392.28055,0.66707075,15625.0,103.0,64,1534.26,0.0,0.0
141.21437,0.4127273,15626.0,329.0,20,281.88,393.92,1.0
485.443,0.7372492,15628.0,98.0,93,1625.4,1244.84,1.0
141.21437,0.5139478,15630.0,204.0,21,396.86,789.49,1.0
616.67944,0.7459966,15632.0,121.0,114,2351.84,933.47,1.0
141.21437,0.46707296,15636.0,282.0,8,306.7,418.06,1.0
141.21437,0.52096325,15639.0,134.0,25,425.32,0.0,0.0
2680.357,0.8008602,15640.0,121.0,336,8919.34,3596.32,1.0
485.443,0.7372281,15641.0,105.0,119,1887.2,0.0,0.0
201.81711,0.5210965,15643.0,191.0,33,664.0,0.0,0.0
270.8112,0.65635157,15644.0,166.0,238,813.0,0.0,0.0
141.21437,0.58612746,15646.0,157.0,35,447.64000000000004,0.0,0.0
201.81711,0.50555277,15648.0,204.0,25,657.35,0.0,0.0
217.85812,0.3355596,15649.0,336.0,2,816.0,0.0,0.0
141.21437,0.43616864,15651.0,260.0,16,227.32,418.98,1.0
1124.8655,0.5215709,15652.0,91.0,21,337.74,0.0,0.0
217.85812,0.4578644,15653.0,92.0,6,877.4399999999999,0.0,0.0
181.77557,0.4544156,15655.0,243.0,34,560.67,0.0,0.0
181.77557,0.58612746,15656.0,178.0,35,563.63,184.87,1.0
217.85812,0.61472476,15658.0,190.0,48,1024.1000000000001,0.0,0.0
217.85812,0.6403797,15660.0,135.0,52,884.34,716.52,1.0
141.21437,0.31782183,15661.0,317.0,5,309.8,0.0,0.0
141.21437,0.5079547,15663.0,106.0,9,138.14,0.0,0.0
588.0317,0.68414915,15665.0,168.0,116,2242.01,0.0,0.0
141.21437,0.30771205,15668.0,217.0,1,76.32000000000001,0.0,0.0
181.77557,0.48482484,15669.0,103.0,30,565.54,118.8,1.0
141.21437,0.3876584,15670.0,296.0,12,173.05,0.0,0.0
485.443,0.7422493,15671.0,94.0,64,1972.89,684.24,1.0
588.0317,0.70353866,15673.0,156.0,113,2104.39,776.63,1.0
356.25272,0.62431145,15674.0,213.0,60,1379.66,1066.94,1.0
141.21437,0.5910195,15675.0,155.0,16,225.39,98.30000000000001,1.0
270.8112,0.5856173,15676.0,283.0,61,897.8,2537.96,1.0
141.21437,0.51198137,15679.0,154.0,22,260.26,521.02,1.0
141.21437,0.48731992,15680.0,366.0,30,478.89,854.79,1.0
201.81711,0.5438064,15681.0,183.0,32,703.22,722.94,1.0
141.21437,0.38569888,15683.0,117.0,10,193.75,0.0,0.0
485.443,0.69771934,15687.0,186.0,97,1679.45,1313.65,1.0
141.21437,0.47121674,15689.0,119.0,9,254.1,0.0,0.0
141.21437,0.5079547,15690.0,100.0,8,111.0,128.76,1.0
141.21437,0.36610448,15691.0,252.0,2,136.8,0.0,0.0
899.413,0.7080494,15694.0,176.0,40,3305.78,3173.62,1.0
141.21437,0.32933214,15695.0,266.0,22,409.98,0.0,0.0
485.443,0.6221814,15696.0,220.0,104,1637.9,1098.56,1.0
254.77017,0.50856423,15700.0,172.0,86,696.68,0.0,0.0
270.8112,0.6989219,15701.0,110.0,127,857.0,685.14,1.0
141.21437,0.38337597,15703.0,264.0,5,211.5,0.0,0.0
588.0317,0.7014563,15704.0,140.0,117,2293.62,0.0,0.0
141.21437,0.44209808,15705.0,201.0,6,143.1,0.0,0.0
141.21437,0.5215709,15706.0,116.0,29,450.05,610.51,1.0
677.14215,0.7704877,15708.0,138.0,235,2700.43,663.8100000000001,1.0
141.21437,0.36490276,15709.0,283.0,6,133.25,0.0,0.0
217.85812,0.6606092,15712.0,109.0,41,766.3100000000001,306.05,1.0
141.21437,0.5304676,15713.0,143.0,19,356.7,0.0,0.0
279.53564,0.6159462,15716.0,145.0,118,1118.81,0.0,0.0
141.21437,0.33641064,15717.0,234.0,7,150.3,0.0,0.0
936.7996,0.8008602,15719.0,99.0,780,4068.67,976.94,1.0
350.6893,0.6405496,15722.0,108.0,48,1424.8,797.7600000000001,1.0
141.21437,0.3966259,15723.0,364.0,41,203.1,0.0,0.0
141.21437,0.44715086,15724.0,201.0,11,218.25,0.0,0.0
1065.338,0.8008602,15727.0,107.0,263,4609.29,569.67,1.0
141.21437,0.44820756,15729.0,212.0,5,85.0,0.0,0.0
217.85812,0.65025216,15730.0,92.0,47,777.22,343.66,1.0
141.21437,0.5139478,15732.0,212.0,14,294.12,0.0,0.0
141.21437,0.38451168,15733.0,282.0,10,162.3,0.0,0.0
314.66153,0.5372531,15734.0,114.0,26,1339.45,0.0,0.0
217.85812,0.6403797,15737.0,147.0,54,897.9300000000001,307.19,1.0
914.07166,0.742511,15738.0,96.0,134,3853.4500000000003,958.97,1.0
141.21437,0.58908004,15743.0,113.0,34,434.05,350.41,1.0
141.21437,0.3849333,15745.0,236.0,18,302.85,791.74,1.0
141.21437,0.35299695,15746.0,134.0,28,196.88,0.0,0.0
181.77557,0.58908004,15747.0,120.0,45,549.47,424.57,1.0
0.23551658,0.40917692,15749.0,235.0,10,44534.3,0.0,0.0
279.53564,0.65807724,15750.0,170.0,133,1109.83,1355.65,1.0
588.0317,0.7704682,15752.0,93.0,345,2104.15,533.23,1.0
141.21437,0.28365672,15753.0,304.0,1,79.2,0.0,0.0
141.21437,0.3657736,15754.0,246.0,6,91.8,366.77,1.0
279.53564,0.65133655,15755.0,108.0,66,1144.83,1219.42,1.0
228.63481,0.5984309,15756.0,152.0,136,364.84,168.12,1.0
141.21437,0.3972106,15757.0,217.0,16,261.36,453.06,1.0
141.21437,0.36272132,15759.0,218.0,7,253.04,0.0,0.0
686.8152,0.7586217,15764.0,107.0,178,3276.62,3.35,1.0
181.77557,0.49546587,15768.0,115.0,27,621.8299999999999,0.0,0.0
9581.915,0.7516542,15769.0,101.0,86,41863.72,14389.0,1.0
141.21437,0.35556057,15775.0,245.0,7,104.9,0.0,0.0
141.21437,0.5267223,15776.0,133.0,18,241.62,0.0,0.0
217.85812,0.49787995,15777.0,241.0,21,1047.11,0.0,0.0
141.21437,0.4945077,15780.0,183.0,29,475.28000000000003,0.0,0.0
141.21437,0.4867595,15781.0,137.0,11,211.3,134.16,1.0
443.85175,0.6526258,15785.0,157.0,55,1665.83,663.14,1.0
686.8152,0.7508251,15786.0,114.0,166,3160.84,1771.36,1.0
141.21437,0.3697163,15789.0,358.0,25,351.3,0.0,0.0
314.66153,0.63578576,15791.0,204.0,54,1223.24,389.45000000000005,1.0
141.21437,0.46707296,15793.0,268.0,3,306.64,658.97,1.0
181.77557,0.5873782,15795.0,149.0,42,610.01,0.0,0.0
470.69714,0.67201614,15796.0,109.0,85,1575.72,1135.8400000000001,1.0
546.44037,0.4068636,15797.0,113.0,8,2207.4,0.0,0.0
141.21437,0.58612746,15799.0,185.0,37,481.24,402.90000000000003,1.0
254.77017,0.5929265,15800.0,107.0,119,699.08,0.0,0.0
141.21437,0.5079547,15801.0,109.0,9,137.22,926.73,1.0
141.21437,0.31102633,15802.0,142.0,1,451.42,0.0,0.0
677.14215,0.7793946,15804.0,94.0,156,2554.84,1651.55,1.0
914.07166,0.7586217,15805.0,106.0,197,3568.0,1960.48,1.0
181.77557,0.48497766,15806.0,157.0,23,521.88,262.7,1.0
740.0471,0.38299456,15808.0,306.0,208,3734.9700000000003,0.0,0.0
141.21437,0.4945077,15809.0,184.0,27,399.21,116.56,1.0
356.25272,0.6799382,15810.0,170.0,87,1361.19,30.79,1.0
485.443,0.7372281,15811.0,105.0,105,1773.8,444.82,1.0
443.85175,0.6165504,15812.0,107.0,41,1801.14,0.0,0.0
314.66153,0.5358237,15813.0,207.0,40,1303.9099999999999,0.0,0.0
443.85175,0.70593965,15815.0,140.0,40,1874.7,225.9,1.0
470.69714,0.73654634,15819.0,131.0,101,1585.47,319.98,1.0
141.21437,0.40431696,15820.0,319.0,17,206.98,0.0,0.0
141.21437,0.39077574,15822.0,359.0,16,440.2,445.27,1.0
141.21437,0.28365672,15823.0,372.0,1,15.0,0.0,0.0
181.77557,0.48497766,15825.0,172.0,20,532.94,0.0,0.0
201.81711,0.5025036,15826.0,210.0,28,720.0,934.3100000000001,1.0
485.443,0.73654634,15827.0,114.0,99,1598.16,237.93,1.0
201.81711,0.59733087,15829.0,99.0,51,636.14,0.0,0.0
141.21437,0.5215709,15831.0,124.0,23,451.11,350.65,1.0
217.85812,0.4503875,15832.0,254.0,54,836.79,0.0,0.0
485.443,0.7111603,15834.0,165.0,196,1791.82,441.93,1.0
201.81711,0.5462239,15835.0,137.0,35,675.51,278.58,1.0
7956.725,0.79168725,15838.0,108.0,103,14153.5,19489.58,1.0
141.21437,0.5552714,15839.0,148.0,20,299.18,749.31,1.0
141.21437,0.5023187,15840.0,172.0,17,241.74,113.82,1.0
181.77557,0.40830293,15841.0,218.0,24,613.26,610.8000000000001,1.0
141.21437,0.36791942,15843.0,303.0,8,118.95000000000002,0.0,0.0
624.34503,0.69807744,15845.0,144.0,93,2526.76,1185.01,1.0
141.21437,0.3876584,15847.0,288.0,9,180.68,208.59,1.0
141.21437,0.46337038,15850.0,168.0,47,118.88,119.97,1.0
141.21437,0.35805228,15852.0,186.0,22,160.71,0.0,0.0
616.67944,0.7103885,15854.0,140.0,97,2393.69,580.96,1.0
254.77017,0.5017632,15855.0,136.0,80,712.24,0.0,0.0
3942.736,0.8008602,15856.0,95.0,471,11441.94,4945.63,1.0
270.8112,0.5156535,15858.0,289.0,102,816.22,622.63,1.0
270.8112,0.7321599,15860.0,98.0,111,767.14,210.07,1.0
279.53564,0.7313726,15861.0,134.0,204,1130.0,2035.36,1.0
254.77017,0.62672955,15862.0,112.0,100,659.73,173.15,1.0
141.21437,0.56880873,15863.0,192.0,2,9.2,59.64,1.0
217.85812,0.56083006,15864.0,98.0,12,957.8600000000001,978.46,1.0
141.21437,0.44319817,15865.0,213.0,16,313.93,581.2,1.0
141.21437,0.53141,15866.0,101.0,45,230.53,0.0,0.0
686.8152,0.77134234,15867.0,113.0,362,2949.91,862.73,1.0
141.21437,0.43247622,15869.0,277.0,15,149.64,0.0,0.0
588.0317,0.6933727,15874.0,177.0,87,2207.75,2198.13,1.0
228.63481,0.37000948,15880.0,369.0,105,343.28000000000003,0.0,0.0
181.77557,0.32864437,15881.0,312.0,29,501.39000000000004,0.0,0.0
181.77557,0.4807071,15882.0,198.0,23,516.36,0.0,0.0
141.21437,0.5215709,15885.0,92.0,18,379.35,0.0,0.0
228.63481,0.61083347,15889.0,156.0,93,446.87,0.0,0.0
234.72867,0.5314558,15891.0,226.0,62,524.52,0.0,0.0
141.21437,0.5167365,15894.0,253.0,41,263.55,0.0,0.0
141.21437,0.42000642,15895.0,149.0,11,179.17,0.0,0.0
141.21437,0.54886144,15897.0,194.0,24,222.05,0.0,0.0
270.8112,0.5166766,15898.0,226.0,74,1002.99,385.89,1.0
141.21437,0.35228214,15899.0,368.0,4,56.25,0.0,0.0
141.21437,0.4524301,15901.0,154.0,24,110.49,253.39,1.0
201.81711,0.48068318,15903.0,227.0,26,641.6400000000001,4485.12,1.0
270.8112,0.65589225,15906.0,144.0,70,797.71,769.98,1.0
234.72867,0.637824,15907.0,176.0,123,529.52,437.93,1.0
141.21437,0.3689952,15909.0,173.0,7,191.94,0.0,0.0
254.77017,0.6119858,15910.0,99.0,165,663.36,568.82,1.0
141.21437,0.51198137,15912.0,178.0,19,264.62,0.0,0.0
270.8112,0.63803333,15916.0,191.0,70,848.53,679.5600000000001,1.0
141.21437,0.36490276,15917.0,247.0,12,123.1,0.0,0.0
141.21437,0.5334319,15918.0,190.0,40,334.23,0.0,0.0
141.21437,0.50230634,15919.0,368.0,49,270.72,369.17,1.0
920.21265,0.42886394,15920.0,154.0,60,167.5,0.0,0.0
141.21437,0.4945077,15921.0,172.0,25,336.03000000000003,0.0,0.0
141.21437,0.38739318,15922.0,373.0,11,369.5,0.0,0.0
141.21437,0.4197342,15923.0,372.0,21,127.08,0.0,0.0
141.21437,0.32823825,15925.0,194.0,12,207.15,0.0,0.0
485.443,0.710583,15932.0,107.0,77,1885.95,609.92,1.0
141.21437,0.33676854,15935.0,239.0,12,416.86,0.0,0.0
141.21437,0.5215709,15938.0,112.0,18,404.58,0.0,0.0
1410.144,0.7425004,15939.0,107.0,74,5860.25,254.76,1.0
141.21437,0.28365672,15940.0,311.0,1,35.8,0.0,0.0
141.21437,0.5191153,15942.0,133.0,14,337.44,0.0,0.0
141.21437,0.31838,15944.0,276.0,6,325.1,0.0,0.0
141.21437,0.38798264,15945.0,365.0,2,181.0,0.0,0.0
279.53564,0.65133655,15950.0,106.0,68,1091.38,674.13,1.0
141.21437,0.33333722,15951.0,285.0,22,375.16999999999996,333.05,1.0
141.21437,0.48386753,15952.0,159.0,30,327.8,478.77,1.0
217.85812,0.5559882,15953.0,211.0,39,826.14,833.24,1.0
624.34503,0.7459966,15955.0,106.0,89,2463.65,1952.6100000000001,1.0
141.21437,0.45858815,15965.0,367.0,16,156.19,689.45,1.0
141.21437,0.5985534,15967.0,318.0,35,173.8,245.03,1.0
141.21437,0.44755036,15969.0,185.0,10,308.7,357.4,1.0
141.21437,0.33602417,15970.0,303.0,11,314.1,0.0,0.0
546.44037,0.6393688,15971.0,108.0,20,2109.45,2090.4,1.0
141.21437,0.3468702,15973.0,366.0,4,307.82000000000005,0.0,0.0
686.8152,0.7698826,15974.0,95.0,149,2895.0099999999998,547.14,1.0
228.63481,0.56404936,15976.0,165.0,98,430.94,0.0,0.0
217.85812,0.5757105,15980.0,254.0,20,760.18,1638.68,1.0
616.67944,0.72988206,15981.0,137.0,62,2458.2,950.28,1.0
368.99353,0.55772257,15983.0,360.0,81,1148.27,326.75,1.0
485.443,0.76068944,15984.0,100.0,214,1848.76,988.91,1.0
237.94444,0.6214929,15985.0,123.0,37,1142.42,0.0,0.0
356.25272,0.6443941,15987.0,120.0,86,1206.42,244.86,1.0
141.21437,0.33333722,15990.0,287.0,23,401.37,390.74,1.0
270.8112,0.72998464,15996.0,116.0,112,907.86,152.82,1.0
588.0317,0.68714565,15998.0,171.0,342,2112.06,977.91,1.0
443.85175,0.64388514,16003.0,134.0,58,1793.9,941.47,1.0
228.63481,0.53689,16005.0,182.0,93,298.08,317.31,1.0
141.21437,0.44820756,16006.0,211.0,8,101.4,0.0,0.0
254.77017,0.59955657,16007.0,180.0,160,733.45,968.49,1.0
141.21437,0.46056968,16008.0,204.0,6,139.15,339.63,1.0
228.63481,0.60720146,16009.0,159.0,66,462.19,530.52,1.0
228.63481,0.470236,16010.0,245.0,86,407.5,0.0,0.0
618.465,0.7798817,16011.0,92.0,163,2195.41,1167.3,1.0
237.94444,0.63708174,16012.0,128.0,52,1132.12,283.17,1.0
6159.284,0.75100297,16013.0,98.0,69,23409.34,13721.26,1.0
234.72867,0.6290377,16014.0,152.0,137,529.9300000000001,132.45000000000002,1.0
270.8112,0.6517767,16016.0,196.0,126,817.57,691.19,1.0
141.21437,0.412408,16018.0,180.0,15,161.9,247.0,1.0
